study,scenario_id,p,n1,n2,n1_over_n2,family,rho0,rho_alt,design,alternative,innovation,method,alpha,B,R,rejection_rate,mean_p_value,mean_statistic,median_statistic,mean_elapsed_sec,MCSE
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.4065873950064202,5.002828668657418,4.885888407648835,0.001184670097194612,0.0
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.059,0.5021359849194473,-0.022394208097153596,0.04954731124760842,0.0009298034989042208,0.007451107300260815
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.012,0.574144,3.9312128160742907,3.899653527424819,0.3410102040985366,0.003443254274665175
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.064,0.416388,1.0484553672916785,0.9369349728683478,0.3733739306005882,0.007739767438366608
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.063,0.449844,1.0580651903783829,0.8041912177969128,0.37360434110159985,0.007683163410991596
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.065,0.47204,1.0615887439142955,0.6639031689126536,0.37262822710035837,0.007795832219846705
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.361286,1.04029212119074,1.040039303738494,0.37075058969901875,0.0
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.393581927025778,15.480197662255007,16.295480593408513,0.002684677101438865,0.0
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.075,0.5108068139987665,-0.035285670170717445,-0.020980878406636837,0.0013541245982050896,0.008329165624478841
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.031,0.48882,4.020599374377719,3.9791520849486597,0.36922931880003307,0.0054807846153630225
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.097,0.388346,1.0822325936467403,0.9607247604795113,0.407771503400174,0.00935900635751467
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.098,0.424468,1.1302265494650336,0.8531134646165472,0.4067361851996975,0.009401914698613257
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.089,0.449332,1.1730381852938683,0.7142575605733322,0.4042781743982341,0.00900438781928011
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.345252,1.0477528385459078,1.0471785949603378,0.4018471267988207,0.0
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.39637120433819134,13.570738531158637,13.558057372563496,0.004582937000785023,0.0
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.089,0.48997500310151976,0.050315270486756165,0.011598446728069485,0.0031674150995677336,0.00900438781928011
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.187,0.271712,4.3222620347185545,4.262317263728873,0.4183441281015985,0.012330085157856777
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.102,0.380158,1.0911154361044433,0.9713683736841622,0.44385699489794206,0.009570579919733181
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.091,0.42457999999999996,1.121859026264509,0.8389191153057307,0.44232867370115125,0.009094998625618368
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.074,0.458352,1.135769653099965,0.7005551601798943,0.44003690980002286,0.00827792244467173
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.318446,1.0634019574164302,1.063727622305028,0.4403962125006365,0.0
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.3906597423829764,13.812438645408793,13.342006667634962,0.007213029301376082,0.0
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.076,0.5009505893505711,0.008649693155751223,-0.02549906701757474,0.0007745650035794825,0.008379976133617566
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.016,0.5810080000000001,3.9190603598436207,3.8865102373171805,0.3217033044010168,0.003967870965643918
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.065,0.41210199999999997,1.0625625040108704,0.935875108777962,0.35391065540106503,0.007795832219846705
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.065,0.441612,1.086229916233032,0.8184655143670125,0.3537942566996207,0.007795832219846705
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.061,0.45898,1.1053936424323032,0.6996960387266666,0.3525772313043708,0.0075682891065286355
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.368938,1.038339689653634,1.037979990257346,0.35066534769919233,0.0
study_size_unbalanced_ratio,size_unbalanced_chisq1_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.3890956416869995,18.5501667115644,17.747130319970267,0.0019817063976079225,0.0
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.1,0.5783629732146993,-0.04735653344477178,-0.4703560620477485,0.0006631483992096036,0.009486832980505138
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.141,0.373268,3.4652247537449132,3.3852379765707994,0.07631361929955892,0.011005407761641547
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.065,0.401652,1.0535549087025617,0.9720378206002231,0.08246842600102536,0.007795832219846705
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.07,0.440612,1.0621944504847667,0.8457059370508154,0.0825800557024777,0.008068457101577725
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.066,0.466404,1.0658140079826937,0.7028023715870444,0.08199761550046969,0.007851369307324678
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.069,0.44416,1.058808231633651,0.8481453510972436,0.08192811760155018,0.008014923580421713
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.058,0.46465231735097784,-0.06690331891927152,-52.1702091489181,0.0016687451982870698,0.007391616873188166
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.11,0.5593443637286218,0.02822829398931267,-0.4617117356452998,0.0008327694986946881,0.009894442884771228
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.219,0.306878,3.6435531934160386,3.5435630920876693,0.08445527789869811,0.013078187947877183
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.095,0.38048200000000004,1.0871513630252119,0.9848542098848581,0.08959512109833304,0.00927227048785787
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.104,0.416894,1.1416279104654772,0.86207144618486,0.08960660189692862,0.009653186002558949
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.092,0.445204,1.1928477890556344,0.7236858468476571,0.08945587509835605,0.00913980306133562
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.094,0.415192,1.143306561919348,0.867068373454869,0.08919078890013042,0.009228434320078352
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.073,0.4431019499215975,10.176159605659644,-45.58536113937424,0.0025072949002496897,0.008226238508577295
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.098,0.5729582348793937,-0.053748376600235764,-0.5113296334604567,0.002117924400954507,0.009401914698613257
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.333,0.250664,3.8212665824752667,3.6740064408195874,0.10107188280054834,0.014903388876359632
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.1,0.37049400000000005,1.0932155554265726,0.9995699501889261,0.1057379355012672,0.009486832980505138
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.099,0.41706400000000005,1.1404420287730173,0.8694847915333944,0.10611536489927675,0.009444522221901964
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.091,0.45129199999999997,1.1764352487609333,0.7105982555989114,0.10525593640096485,0.009094998625618368
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.096,0.417512,1.13766977524264,0.87145750213212,0.10575605269917288,0.009315793041926168
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.062,0.4566116002599319,-0.20166574639320725,-45.71341818923872,0.005790245500043966,0.007626008130076967
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.101,0.5741622040366064,-0.052616590347238236,-0.4880887406671258,0.0005652557011926547,0.009528850927577786
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.099,0.399584,3.4145189961938422,3.3370987525225635,0.07313784060173202,0.009444522221901964
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.056,0.40954199999999996,1.0429662486365652,0.9622364233680951,0.07872776370239444,0.007270763371201128
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.057,0.45163600000000004,1.0388950201696687,0.8226835397621848,0.07859937449649441,0.007331507348424334
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.059,0.473734,1.032968169680135,0.6682164771002125,0.07837924489902798,0.007451107300260815
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.061,0.45018,1.044666547123304,0.8435544563758317,0.0783028204011498,0.0075682891065286355
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.056,0.46231380729215826,1.220885473488242,-60.239489104369575,0.0011965577983064576,0.007270763371201128
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.098,0.5843119667423402,-0.08201927883366683,-0.5257245855348505,0.0007718533994629979,0.009401914698613257
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.136,0.349158,3.7511132860762078,3.664211012435503,0.3315133583984571,0.010839926199010766
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.058,0.4144,1.0421269185068145,0.9425507959223025,0.36547142020019235,0.007391616873188166
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.057,0.455338,1.035570286707718,0.7995134881982318,0.3668569593001157,0.007331507348424334
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.051,0.479644,1.0237864075292245,0.6477800721739373,0.3616510994998971,0.00695693898205238
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.056,0.45167599999999997,1.0377524871042256,0.8335661395849153,0.3590845922990702,0.007270763371201128
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.048,0.4673474636976073,-12.392663357597556,-224.06537670735494,0.002141177701414563,0.006759881655768835
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.1,0.5580980230841337,0.00417596528315333,-0.45960124442769945,0.0011232703004498035,0.009486832980505138
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.269,0.286922,3.944281639273069,3.8382402573527354,0.36501003020326606,0.014022802858202064
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.093,0.371696,1.0820471689762807,0.9825201167396778,0.38515458620060233,0.009184280047995052
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.095,0.413462,1.1248087547728258,0.8632853873472375,0.3859332488999935,0.00927227048785787
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.084,0.44170600000000004,1.159899734193884,0.7272510820077872,0.3869242228991352,0.008771772910877254
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.092,0.41444,1.1209664316257706,0.8764448236581983,0.38700870650121943,0.00913980306133562
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.058,0.4390838316635853,20.944740292143447,-181.53583723299587,0.00367996380047407,0.007391616873188166
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.111,0.5632499325389074,0.04464099192189489,-0.4273381612236714,0.0030634110022801906,0.00993373041711924
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.383,0.223086,4.18375940107044,4.093006301219306,0.42681680219888224,0.015372410351015223
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.095,0.359604,1.1036687693716722,1.000271299443575,0.4481923778008204,0.00927227048785787
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.097,0.399834,1.1709220271293677,0.8989783240387443,0.449209443700267,0.00935900635751467
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.091,0.43226400000000004,1.2312450658926748,0.7680174219588365,0.4481410241993144,0.009094998625618368
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.098,0.398466,1.1742819198946857,0.9011616485979491,0.4486898169988999,0.009401914698613257
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.071,0.4356251457960915,36.446279041717005,-155.98747932037202,0.007281774602248333,0.008121514637061242
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.118,0.5663504357460861,-0.0018676704902112536,-0.5103584494925191,0.000728306102566421,0.01020176455325254
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.108,0.367084,3.708593201121866,3.644437929884049,0.3204382753999671,0.009815090422405696
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.065,0.414106,1.058776960588743,0.925635397063372,0.3489068899004487,0.007795832219846705
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.065,0.448358,1.0734190090972058,0.7867244115304011,0.35037538400013,0.007795832219846705
study_size_unbalanced_ratio,size_unbalanced_gaussian_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.068,0.467614,1.086034954247821,0.6661581670088887,0.34635191899864004,0.007960904471226871
